scene_id,seed,band,comb_spacing,pfa,num_training_cells,num_guard_cells,range_resolution_m,max_unambiguous_range_m,range_m,density_per_km2,num_drones,prob_detection,false_alarms_per_frame,false_alarm_fraction,rmse_position_error_m,drone_id,x,y,z,vx,vy,vz,true_range_m,true_azimuth_deg,true_radial_velocity_mps,snr_db,sensing_snr_db,ber,throughput_mbps,detected,position_error_m,range_error_m,azimuth_error_deg
r200_d400_t0,2,10,2,5e-09,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,39.0,1.0,,mc_uas_8,-196.05017966869514,-47.93149191918501,17.51713920819536,5.469812601691013,4.188398804028601,0.0,144.81539104074884,165.55789141002396,-4.246640754773725,-inf,-0.24308302658612546,0.5,0.0,False,,,
r200_d400_t0,2,10,2,5e-09,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,39.0,1.0,,mc_uas_9,-109.44296396215498,-118.28527615127423,13.179476822201348,5.366964380952419,-0.09957928332167075,0.0,63.574677590155694,-147.3186017460191,-4.457944444434987,39.773341211299964,4.673394993840324,0.0,182.5602968460111,False,,,
r200_d400_t0,2,10,2,5e-09,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,39.0,1.0,,mc_uas_10,-126.71818163873387,-127.28083088347348,15.892536438715759,1.847731678121989,5.319674842659392,0.0,83.12047594867573,-148.53259929003676,-4.34198875227967,4.554297824121015,-inf,0.22586104230182927,0.0,False,,,
r200_d400_t0,2,10,2,5e-09,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,39.0,1.0,,mc_uas_11,-109.28266186071016,-69.65189669471137,11.67908996327307,-0.2531354439496285,0.4607772954178541,0.0,55.20624481457489,164.9287332923341,0.36407132142067694,46.21265058212379,1.7296233280680318,0.0,182.5602968460111,False,,,
r200_d400_t0,2,10,2,5e-09,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,39.0,1.0,,mc_uas_12,-95.4090170384548,-95.79667204209196,8.557047100221338,7.365728698233369,1.157774236265267,0.0,41.16204815454249,-163.33548576918483,-7.383840803844407,77.08520273223753,2.596810291912048,0.0,182.5602968460111,False,,,
r200_d400_t0,2,10,2,5e-09,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,39.0,1.0,,mc_uas_13,-151.16811452390112,-57.87954124321956,16.47190669433283,-0.26829025409830354,-0.4056943522476368,0.0,98.89961559055313,164.65217110642007,0.15101934363188155,13.31940962093422,1.3232729658944253,0.0050316787347560975,182.5602968460111,False,,,
r200_d400_t0,2,10,2,5e-08,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,40.0,1.0,,mc_uas_0,-107.47701438170384,-116.09790058039013,14.05159165426036,1.1258611517098376,2.0794314448183853,0.0,60.79945416083622,-148.05487208269037,-2.0510275330434213,10.392246425507867,-inf,0.05134575076219512,0.0,False,,,
r200_d400_t0,2,10,2,5e-08,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,40.0,1.0,,mc_uas_1,-180.5557668886994,-176.14896820578315,17.676979826868184,1.6919154895884658,5.574579559844709,0.0,155.12739095944534,-143.50518757882548,-4.669901179003814,32.51118178208855,2.3633801499082914,0.0,182.5602968460111,False,,,
r200_d400_t0,2,10,2,5e-08,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,40.0,1.0,,mc_uas_2,-123.9972882705126,-137.81040925537087,16.826926528427002,5.195614264143227,-1.695678418706887,0.0,86.98159737667638,-141.6432784607102,-3.012620359803621,49.10241264602064,-0.8067945216448706,0.0,182.5602968460111,False,,,
r200_d400_t0,2,10,2,5e-08,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,40.0,1.0,,mc_uas_3,-116.5138489529389,-132.41342516173998,10.892779241219191,0.2644409486990866,8.63503871585589,0.0,77.50214645907592,-141.33883735606418,-5.600543470038755,48.6915212965544,-3.0923232105619363,0.0,182.5602968460111,False,,,
r200_d400_t0,2,10,2,5e-08,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,40.0,1.0,,mc_uas_4,-166.13580278163852,-42.63495183262915,9.176256028784797,-7.391353498120794,5.413505427558301,0.0,117.65050283944815,159.41471487474482,8.822593519554795,25.050282660843074,-4.224157226992737,0.0,182.5602968460111,False,,,
r200_d400_t0,2,10,2,5e-08,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,40.0,1.0,,mc_uas_5,-232.32918229620043,-16.49579553540383,17.43910766427087,-2.373738548936157,4.660702124122185,0.0,188.95538751907898,159.0516255366859,3.8801559250602167,23.291651831503035,4.605173881711949,0.0,182.5602968460111,False,,,
r200_d400_t0,2,10,2,5e-08,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,40.0,1.0,,mc_uas_6,-118.11080732004044,-65.90410153223819,13.884908036900939,-3.50951826534406,9.363487545594305,0.0,64.80977115958605,163.75659039866926,5.9777981894150045,23.08762484624447,1.0894531720303162,0.0,182.5602968460111,False,,,
r200_d400_t0,2,10,2,5e-08,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,40.0,1.0,,mc_uas_7,-227.7070830590605,-17.017053910971157,10.41250209907426,-5.377806401363756,-5.043489636990162,0.0,184.31008544677795,158.68923962887618,3.177143858188488,17.990635141388584,2.7684082906895577,0.00010122903963414634,182.5602968460111,False,,,
r200_d400_t0,2,10,2,5e-08,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,40.0,1.0,,mc_uas_8,-196.05017966869514,-47.93149191918501,17.51713920819536,5.469812601691013,4.188398804028601,0.0,144.81539104074884,165.55789141002396,-4.246640754773725,-inf,-0.24308302658612546,0.5,0.0,False,,,
r200_d400_t0,2,10,2,5e-08,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,40.0,1.0,,mc_uas_9,-109.44296396215498,-118.28527615127423,13.179476822201348,5.366964380952419,-0.09957928332167075,0.0,63.574677590155694,-147.3186017460191,-4.457944444434987,39.773341211299964,4.673394993840324,0.0,182.5602968460111,False,,,
r200_d400_t0,2,10,2,5e-08,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,40.0,1.0,,mc_uas_10,-126.71818163873387,-127.28083088347348,15.892536438715759,1.847731678121989,5.319674842659392,0.0,83.12047594867573,-148.53259929003676,-4.34198875227967,4.554297824121015,-inf,0.22586104230182927,0.0,False,,,
r200_d400_t0,2,10,2,5e-08,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,40.0,1.0,,mc_uas_11,-109.28266186071016,-69.65189669471137,11.67908996327307,-0.2531354439496285,0.4607772954178541,0.0,55.20624481457489,164.9287332923341,0.36407132142067694,46.21265058212379,1.7296233280680318,0.0,182.5602968460111,False,,,
r200_d400_t0,2,10,2,5e-08,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,40.0,1.0,,mc_uas_12,-95.4090170384548,-95.79667204209196,8.557047100221338,7.365728698233369,1.157774236265267,0.0,41.16204815454249,-163.33548576918483,-7.383840803844407,77.08520273223753,2.596810291912048,0.0,182.5602968460111,False,,,
r200_d400_t0,2,10,2,5e-08,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,40.0,1.0,,mc_uas_13,-151.16811452390112,-57.87954124321956,16.47190669433283,-0.26829025409830354,-0.4056943522476368,0.0,98.89961559055313,164.65217110642007,0.15101934363188155,13.31940962093422,1.3232729658944253,0.0050316787347560975,182.5602968460111,False,,,
r200_d400_t0,2,10,2,5e-07,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,45.0,1.0,,mc_uas_0,-107.47701438170384,-116.09790058039013,14.05159165426036,1.1258611517098376,2.0794314448183853,0.0,60.79945416083622,-148.05487208269037,-2.0510275330434213,10.392246425507867,-inf,0.05134575076219512,0.0,False,,,
r200_d400_t0,2,10,2,5e-07,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,45.0,1.0,,mc_uas_1,-180.5557668886994,-176.14896820578315,17.676979826868184,1.6919154895884658,5.574579559844709,0.0,155.12739095944534,-143.50518757882548,-4.669901179003814,32.51118178208855,2.3633801499082914,0.0,182.5602968460111,False,,,
r200_d400_t0,2,10,2,5e-07,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,45.0,1.0,,mc_uas_2,-123.9972882705126,-137.81040925537087,16.826926528427002,5.195614264143227,-1.695678418706887,0.0,86.98159737667638,-141.6432784607102,-3.012620359803621,49.10241264602064,-0.8067945216448706,0.0,182.5602968460111,False,,,
r200_d400_t0,2,10,2,5e-07,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,45.0,1.0,,mc_uas_3,-116.5138489529389,-132.41342516173998,10.892779241219191,0.2644409486990866,8.63503871585589,0.0,77.50214645907592,-141.33883735606418,-5.600543470038755,48.6915212965544,-3.0923232105619363,0.0,182.5602968460111,False,,,
r200_d400_t0,2,10,2,5e-07,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,45.0,1.0,,mc_uas_4,-166.13580278163852,-42.63495183262915,9.176256028784797,-7.391353498120794,5.413505427558301,0.0,117.65050283944815,159.41471487474482,8.822593519554795,25.050282660843074,-4.224157226992737,0.0,182.5602968460111,False,,,
r200_d400_t0,2,10,2,5e-07,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,45.0,1.0,,mc_uas_5,-232.32918229620043,-16.49579553540383,17.43910766427087,-2.373738548936157,4.660702124122185,0.0,188.95538751907898,159.0516255366859,3.8801559250602167,23.291651831503035,4.605173881711949,0.0,182.5602968460111,False,,,
r200_d400_t0,2,10,2,5e-07,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,45.0,1.0,,mc_uas_6,-118.11080732004044,-65.90410153223819,13.884908036900939,-3.50951826534406,9.363487545594305,0.0,64.80977115958605,163.75659039866926,5.9777981894150045,23.08762484624447,1.0894531720303162,0.0,182.5602968460111,False,,,
r200_d400_t0,2,10,2,5e-07,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,45.0,1.0,,mc_uas_7,-227.7070830590605,-17.017053910971157,10.41250209907426,-5.377806401363756,-5.043489636990162,0.0,184.31008544677795,158.68923962887618,3.177143858188488,17.990635141388584,2.7684082906895577,0.00010122903963414634,182.5602968460111,False,,,
r200_d400_t0,2,10,2,5e-07,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,45.0,1.0,,mc_uas_8,-196.05017966869514,-47.93149191918501,17.51713920819536,5.469812601691013,4.188398804028601,0.0,144.81539104074884,165.55789141002396,-4.246640754773725,-inf,-0.24308302658612546,0.5,0.0,False,,,
r200_d400_t0,2,10,2,5e-07,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,45.0,1.0,,mc_uas_9,-109.44296396215498,-118.28527615127423,13.179476822201348,5.366964380952419,-0.09957928332167075,0.0,63.574677590155694,-147.3186017460191,-4.457944444434987,39.773341211299964,4.673394993840324,0.0,182.5602968460111,False,,,
r200_d400_t0,2,10,2,5e-07,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,45.0,1.0,,mc_uas_10,-126.71818163873387,-127.28083088347348,15.892536438715759,1.847731678121989,5.319674842659392,0.0,83.12047594867573,-148.53259929003676,-4.34198875227967,4.554297824121015,-inf,0.22586104230182927,0.0,False,,,
r200_d400_t0,2,10,2,5e-07,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,45.0,1.0,,mc_uas_11,-109.28266186071016,-69.65189669471137,11.67908996327307,-0.2531354439496285,0.4607772954178541,0.0,55.20624481457489,164.9287332923341,0.36407132142067694,46.21265058212379,1.7296233280680318,0.0,182.5602968460111,False,,,
r200_d400_t0,2,10,2,5e-07,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,45.0,1.0,,mc_uas_12,-95.4090170384548,-95.79667204209196,8.557047100221338,7.365728698233369,1.157774236265267,0.0,41.16204815454249,-163.33548576918483,-7.383840803844407,77.08520273223753,2.596810291912048,0.0,182.5602968460111,False,,,
r200_d400_t0,2,10,2,5e-07,"(8, 16)","(2, 4)",1.5233356605691057,1249.1352416666666,200,400,14,0.0,45.0,1.0,,mc_uas_13,-151.16811452390112,-57.87954124321956,16.47190669433283,-0.26829025409830354,-0.4056943522476368,0.0,98.89961559055313,164.65217110642007,0.15101934363188155,13.31940962093422,1.3232729658944253,0.0050316787347560975,182.5602968460111,False,,,
r50_d400_t0,0,10,4,5e-09,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,50,400,1,1.0,35.0,0.9210526315789473,0.48287626963387953,mc_uas_0,-66.29782273549291,-84.32665124994195,13.861230648127329,-8.847880390546884,-4.258656813253303,0.0,11.00277038971373,-178.18316307271618,8.407427960534346,96.25052041676648,80.84315874207323,0.0,273.8404452690167,True,0.48287626963387953,0.33942076572999014,1.816836927283858
r50_d400_t0,0,10,4,5e-08,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,50,400,1,1.0,36.0,0.9230769230769231,0.48287626963387953,mc_uas_0,-66.29782273549291,-84.32665124994195,13.861230648127329,-8.847880390546884,-4.258656813253303,0.0,11.00277038971373,-178.18316307271618,8.407427960534346,96.25052041676648,80.84315874207323,0.0,273.8404452690167,True,0.48287626963387953,0.33942076572999014,1.816836927283858
r50_d400_t0,0,10,4,5e-07,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,50,400,1,1.0,37.0,0.925,0.48287626963387953,mc_uas_0,-66.29782273549291,-84.32665124994195,13.861230648127329,-8.847880390546884,-4.258656813253303,0.0,11.00277038971373,-178.18316307271618,8.407427960534346,96.25052041676648,80.84315874207323,0.0,273.8404452690167,True,0.48287626963387953,0.33942076572999014,1.816836927283858
r100_d400_t0,1,10,4,5e-09,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,100,400,5,0.4,28.0,0.9032258064516129,2.4867696051930555,mc_uas_0,-146.75328080733266,-77.5551617751991,15.911339481728053,0.2193628620932205,1.2572127492620646,0.0,91.17366863029406,175.9379633016395,-0.12948219388829657,35.89015180881332,5.647071173550153,0.0,273.8404452690167,False,,,
r100_d400_t0,1,10,4,5e-09,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,100,400,5,0.4,28.0,0.9032258064516129,2.4867696051930555,mc_uas_1,-107.93605704697376,-121.37549751659385,15.5926850053958,-4.280039900119251,3.643001159311972,0.0,64.23052204185332,-144.25952976498144,1.3409421704058588,52.75223866031253,5.380927417556069,0.0,273.8404452690167,False,,,
r100_d400_t0,1,10,4,5e-09,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,100,400,5,0.4,28.0,0.9032258064516129,2.4867696051930555,mc_uas_2,-70.67455502175989,-92.00116353331057,17.176922571709127,-6.251144723187854,-4.857483343741923,0.0,18.189815847713938,-151.39898751544936,7.1797475508488375,25.7498443064952,82.37239662005521,0.0,273.8404452690167,True,1.495176449666827,1.4331235814537742,1.398987515449347
r100_d400_t0,1,10,4,5e-09,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,100,400,5,0.4,28.0,0.9032258064516129,2.4867696051930555,mc_uas_3,-125.295161147555,-59.887672379275216,13.003564307368709,-0.9525900078060758,-8.559824911143098,0.0,73.43190791681286,160.81386495030182,-1.9118041259950456,17.83212087332007,-0.9087386140869859,0.0,273.8404452690167,False,,,
r100_d400_t0,1,10,4,5e-09,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,100,400,5,0.4,28.0,0.9032258064516129,2.4867696051930555,mc_uas_4,-107.16070775580648,-86.92836465591884,15.687717599091664,-1.409179130533591,5.850928166134772,0.0,51.55912595380268,-176.72404723600053,1.065979095068966,36.83814359847668,64.29577861686133,0.0,273.8404452690167,True,3.18315779109138,1.289049155022191,3.2759527639994492
r100_d400_t0,1,10,4,5e-08,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,100,400,5,0.4,31.0,0.9117647058823529,2.4867696051930555,mc_uas_0,-146.75328080733266,-77.5551617751991,15.911339481728053,0.2193628620932205,1.2572127492620646,0.0,91.17366863029406,175.9379633016395,-0.12948219388829657,35.89015180881332,5.647071173550153,0.0,273.8404452690167,False,,,
r100_d400_t0,1,10,4,5e-08,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,100,400,5,0.4,31.0,0.9117647058823529,2.4867696051930555,mc_uas_1,-107.93605704697376,-121.37549751659385,15.5926850053958,-4.280039900119251,3.643001159311972,0.0,64.23052204185332,-144.25952976498144,1.3409421704058588,52.75223866031253,5.380927417556069,0.0,273.8404452690167,False,,,
r100_d400_t0,1,10,4,5e-08,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,100,400,5,0.4,31.0,0.9117647058823529,2.4867696051930555,mc_uas_2,-70.67455502175989,-92.00116353331057,17.176922571709127,-6.251144723187854,-4.857483343741923,0.0,18.189815847713938,-151.39898751544936,7.1797475508488375,25.7498443064952,82.37239662005521,0.0,273.8404452690167,True,1.495176449666827,1.4331235814537742,1.398987515449347
r100_d400_t0,1,10,4,5e-08,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,100,400,5,0.4,31.0,0.9117647058823529,2.4867696051930555,mc_uas_3,-125.295161147555,-59.887672379275216,13.003564307368709,-0.9525900078060758,-8.559824911143098,0.0,73.43190791681286,160.81386495030182,-1.9118041259950456,17.83212087332007,-0.9087386140869859,0.0,273.8404452690167,False,,,
r100_d400_t0,1,10,4,5e-08,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,100,400,5,0.4,31.0,0.9117647058823529,2.4867696051930555,mc_uas_4,-107.16070775580648,-86.92836465591884,15.687717599091664,-1.409179130533591,5.850928166134772,0.0,51.55912595380268,-176.72404723600053,1.065979095068966,36.83814359847668,64.29577861686133,0.0,273.8404452690167,True,3.18315779109138,1.289049155022191,3.2759527639994492
r100_d400_t0,1,10,4,5e-07,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,100,400,5,0.4,33.0,0.9166666666666666,2.4867696051930555,mc_uas_0,-146.75328080733266,-77.5551617751991,15.911339481728053,0.2193628620932205,1.2572127492620646,0.0,91.17366863029406,175.9379633016395,-0.12948219388829657,35.89015180881332,5.647071173550153,0.0,273.8404452690167,False,,,
r100_d400_t0,1,10,4,5e-07,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,100,400,5,0.4,33.0,0.9166666666666666,2.4867696051930555,mc_uas_1,-107.93605704697376,-121.37549751659385,15.5926850053958,-4.280039900119251,3.643001159311972,0.0,64.23052204185332,-144.25952976498144,1.3409421704058588,52.75223866031253,5.380927417556069,0.0,273.8404452690167,False,,,
r100_d400_t0,1,10,4,5e-07,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,100,400,5,0.4,33.0,0.9166666666666666,2.4867696051930555,mc_uas_2,-70.67455502175989,-92.00116353331057,17.176922571709127,-6.251144723187854,-4.857483343741923,0.0,18.189815847713938,-151.39898751544936,7.1797475508488375,25.7498443064952,82.37239662005521,0.0,273.8404452690167,True,1.495176449666827,1.4331235814537742,1.398987515449347
r100_d400_t0,1,10,4,5e-07,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,100,400,5,0.4,33.0,0.9166666666666666,2.4867696051930555,mc_uas_3,-125.295161147555,-59.887672379275216,13.003564307368709,-0.9525900078060758,-8.559824911143098,0.0,73.43190791681286,160.81386495030182,-1.9118041259950456,17.83212087332007,-0.9087386140869859,0.0,273.8404452690167,False,,,
r100_d400_t0,1,10,4,5e-07,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,100,400,5,0.4,33.0,0.9166666666666666,2.4867696051930555,mc_uas_4,-107.16070775580648,-86.92836465591884,15.687717599091664,-1.409179130533591,5.850928166134772,0.0,51.55912595380268,-176.72404723600053,1.065979095068966,36.83814359847668,64.29577861686133,0.0,273.8404452690167,True,3.18315779109138,1.289049155022191,3.2759527639994492
r200_d400_t0,2,10,4,5e-09,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,200,400,14,0.0,40.0,1.0,,mc_uas_0,-107.47701438170384,-116.09790058039013,14.05159165426036,1.1258611517098376,2.0794314448183853,0.0,60.79945416083622,-148.05487208269037,-2.0510275330434213,10.395127448154389,0.4957335211465036,0.051229039634146344,0.0,False,,,
r200_d400_t0,2,10,4,5e-09,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,200,400,14,0.0,40.0,1.0,,mc_uas_1,-180.5557668886994,-176.14896820578315,17.676979826868184,1.6919154895884658,5.574579559844709,0.0,155.12739095944534,-143.50518757882548,-4.669901179003814,32.528573743311185,-0.18855826351130203,0.0,273.8404452690167,False,,,
r200_d400_t0,2,10,4,5e-09,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,200,400,14,0.0,40.0,1.0,,mc_uas_2,-123.9972882705126,-137.81040925537087,16.826926528427002,5.195614264143227,-1.695678418706887,0.0,86.98159737667638,-141.6432784607102,-3.012620359803621,49.12646599051995,0.03575594937169698,0.0,273.8404452690167,False,,,
r200_d400_t0,2,10,4,5e-09,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,200,400,14,0.0,40.0,1.0,,mc_uas_3,-116.5138489529389,-132.41342516173998,10.892779241219191,0.2644409486990866,8.63503871585589,0.0,77.50214645907592,-141.33883735606418,-5.600543470038755,48.6922640622698,-7.896317721652846,0.0,273.8404452690167,False,,,
r200_d400_t0,2,10,4,5e-09,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,200,400,14,0.0,40.0,1.0,,mc_uas_4,-166.13580278163852,-42.63495183262915,9.176256028784797,-7.391353498120794,5.413505427558301,0.0,117.65050283944815,159.41471487474482,8.822593519554795,25.049839066005166,-0.22988260799108287,0.0,273.8404452690167,False,,,
r200_d400_t0,2,10,4,5e-09,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,200,400,14,0.0,40.0,1.0,,mc_uas_5,-232.32918229620043,-16.49579553540383,17.43910766427087,-2.373738548936157,4.660702124122185,0.0,188.95538751907898,159.0516255366859,3.8801559250602167,23.29229767793219,-2.7216914735153006,0.0,273.8404452690167,False,,,
r200_d400_t0,2,10,4,5e-09,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,200,400,14,0.0,40.0,1.0,,mc_uas_6,-118.11080732004044,-65.90410153223819,13.884908036900939,-3.50951826534406,9.363487545594305,0.0,64.80977115958605,163.75659039866926,5.9777981894150045,23.09320835892487,8.029460272548384,0.0,273.8404452690167,False,,,
r200_d400_t0,2,10,4,5e-09,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,200,400,14,0.0,40.0,1.0,,mc_uas_7,-227.7070830590605,-17.017053910971157,10.41250209907426,-5.377806401363756,-5.043489636990162,0.0,184.31008544677795,158.68923962887618,3.177143858188488,17.972001740409674,3.0663627931318906,0.00011194740853658537,273.8404452690167,False,,,
r200_d400_t0,2,10,4,5e-09,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,200,400,14,0.0,40.0,1.0,,mc_uas_8,-196.05017966869514,-47.93149191918501,17.51713920819536,5.469812601691013,4.188398804028601,0.0,144.81539104074884,165.55789141002396,-4.246640754773725,-inf,1.2472442565368507,0.5,0.0,False,,,
r200_d400_t0,2,10,4,5e-09,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,200,400,14,0.0,40.0,1.0,,mc_uas_9,-109.44296396215498,-118.28527615127423,13.179476822201348,5.366964380952419,-0.09957928332167075,0.0,63.574677590155694,-147.3186017460191,-4.457944444434987,39.78304621773397,-0.31084748993951755,0.0,273.8404452690167,False,,,
r200_d400_t0,2,10,4,5e-09,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,200,400,14,0.0,40.0,1.0,,mc_uas_10,-126.71818163873387,-127.28083088347348,15.892536438715759,1.847731678121989,5.319674842659392,0.0,83.12047594867573,-148.53259929003676,-4.34198875227967,4.562612317316599,-12.946082739800183,0.22602419969512194,0.0,False,,,
r200_d400_t0,2,10,4,5e-09,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,200,400,14,0.0,40.0,1.0,,mc_uas_11,-109.28266186071016,-69.65189669471137,11.67908996327307,-0.2531354439496285,0.4607772954178541,0.0,55.20624481457489,164.9287332923341,0.36407132142067694,46.21561614693495,-2.517386744739702,0.0,273.8404452690167,False,,,
r200_d400_t0,2,10,4,5e-09,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,200,400,14,0.0,40.0,1.0,,mc_uas_12,-95.4090170384548,-95.79667204209196,8.557047100221338,7.365728698233369,1.157774236265267,0.0,41.16204815454249,-163.33548576918483,-7.383840803844407,77.08523809923187,3.489850294597356,0.0,273.8404452690167,False,,,
r200_d400_t0,2,10,4,5e-09,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,200,400,14,0.0,40.0,1.0,,mc_uas_13,-151.16811452390112,-57.87954124321956,16.47190669433283,-0.26829025409830354,-0.4056943522476368,0.0,98.89961559055313,164.65217110642007,0.15101934363188155,13.331140292850918,-1.5277020282080913,0.00517578125,273.8404452690167,False,,,
r200_d400_t0,2,10,4,5e-08,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,200,400,14,0.0,40.0,1.0,,mc_uas_0,-107.47701438170384,-116.09790058039013,14.05159165426036,1.1258611517098376,2.0794314448183853,0.0,60.79945416083622,-148.05487208269037,-2.0510275330434213,10.395127448154389,0.4957335211465036,0.051229039634146344,0.0,False,,,
r200_d400_t0,2,10,4,5e-08,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,200,400,14,0.0,40.0,1.0,,mc_uas_1,-180.5557668886994,-176.14896820578315,17.676979826868184,1.6919154895884658,5.574579559844709,0.0,155.12739095944534,-143.50518757882548,-4.669901179003814,32.528573743311185,-0.18855826351130203,0.0,273.8404452690167,False,,,
r200_d400_t0,2,10,4,5e-08,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,200,400,14,0.0,40.0,1.0,,mc_uas_2,-123.9972882705126,-137.81040925537087,16.826926528427002,5.195614264143227,-1.695678418706887,0.0,86.98159737667638,-141.6432784607102,-3.012620359803621,49.12646599051995,0.03575594937169698,0.0,273.8404452690167,False,,,
r200_d400_t0,2,10,4,5e-08,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,200,400,14,0.0,40.0,1.0,,mc_uas_3,-116.5138489529389,-132.41342516173998,10.892779241219191,0.2644409486990866,8.63503871585589,0.0,77.50214645907592,-141.33883735606418,-5.600543470038755,48.6922640622698,-7.896317721652846,0.0,273.8404452690167,False,,,
r200_d400_t0,2,10,4,5e-08,"(8, 16)","(2, 4)",1.5233356605691057,624.5676208333333,200,400,14,0.0,40.0,1.0,,mc_uas_4,-166.13580278163852,-42.63495183262915,9.176256028784797,-7.391353498120794,5.413505427558301,0.0,117.65050283944815,159.41471487474482,8.822593519554795,25.049839066005166,-0.22988260799108287,0.0,273.8404452690167,False,,,
